/////////////////////////////////////////////////////////////////////////////
//Shop tạo bởi GoldMU.Net [Shop Editor]
//SDT: 0987 819 266
///////////////////////////
//Shop: 001 - Liaman the Barmaid
/////////////////////////////////////////////////////////////////////////////
//Group	Index	Level	Dur		Skill	Luck	Option	ExcOpt	Anc		JoH		Oex		Socket1	Socket2	Socket3	Socket4	Socket5	ItemName
/////////////////////////////////////////////////////////////////////////////
//
//14		252		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
//14		260		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		261		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		210		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		211		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		212		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		213		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full
14		214		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full

12		34		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//(Box) Hộp Lông Vũ
12		33		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//(Box) Hộp Trang Sức
12		32		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//(Box) Hộp Vũ Khí Rồng

14		55		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà 400
//14		56		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà 400
//14		57		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà 702
//14		32		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Socola Hồng
//14		33		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Socola Đỏ 
//14		34		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Socola Xanh


13		8		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Băng
13		9		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Độc
13		21		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Lửa
13		22		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Đất
13		23		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Gió
13		24		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Phép Thuật
13		12		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Sét
13		13		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Lửa
13		25		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Băng
13		26		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Gió
13		27		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Nước
13		28		9		0		1		1		7		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Kỹ Năng

14		96		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bùa Kết Hợp Chaos
14		53		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bùa may mắn

//14		192		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 5k Coin
//14		193		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 10k Coin
//14		194		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 20k Coin
//14		195		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 50k Coin
//14		196		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 100k Coin
//14		197		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Item 200k Coin

//13		171		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Mảnh Trúng Muun
13		151		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Búa Archangels
14		54		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Búa Archangels
13		37		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Búa Archangels


end
