//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	 ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	 DL 	SUM	RF
0                                                                                                                                                                                                                                               
25	0	56	1	4	1	1	0	"Hỏa Tinh Kiếm"			115	109	136	40	90	0	108	0	136	57	9	0	0	0	0	0	0	1	0	0	0
26	0	22	1	4	1	1	0	"Hỏa Long Kiếm"			137	115	126	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
27	0	22	1	4	1	1	0	"Ngọc Bích Kiếm"			133	91	99	35	90	0	0	380	53	176	0	0	0	0	0	2	0	0	0	0	0
28	0	56	1	4	1	1	0	"Bá Vương Kiếm"			139	98	122	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
31	0	56	1	4	1	1	0	"Ảo Ảnh Đao"			100	104	130	35	93	0	104	0	135	62	9	0	0	0	0	0	0	1	0	0	0
32	0	260	1	2	1	1	0	"Nắm đấm Địa Long"			52	52	58	25	65	0	0	0	85	35	0	0	0	0	0	0	0	0	0	0	1
33	0	261	1	2	1	1	0	"Nắm đấm Bạch Hổ"			82	82	88	30	77	0	0	0	100	50	0	0	0	0	0	0	0	0	0	0	1
34	0	260	1	2	1	1	0	"Nắm đấm Quyền Lực"			105	95	101	35	86	0	0	0	120	60	0	0	0	0	0	0	0	0	0	0	1
35	0	270	1	2	1	1	0	"Vuốt Phượng Hoàng"			147	183	192	40	98	0	0	380	101	51	0	0	0	0	0	0	0	0	0	0	1
38	0	56	1	4	1	1	0	"Kiếm Thiên Sứ"			139	108	132	45	90	0	109	0	91	73	17	0	0	0	0	0	0	1	0	0	0
42	0	22	1	4	1	1	0	"Kiếm Huyết Thần"			147	125	136	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
44	0	56	1	4	1	1	0	"Kiếm Huyết Thần (MG)"			149	108	132	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
46	0	270	1	2	1	1	0	"Vuốt Huyết Thần"			147	148	157	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
51	0	22	1	4	1	1	0	"Thiên Tử Kiếm (Cấp 2)"			149	225	235	45	168	0	0	0	140	50	0	0	0	0	0	2	0	0	0	0	0
54	0	22	1	4	1	1	0	"Kiếm Hắc Thần"			147	135	146	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
55	0	56	1	4	1	1	0	"Kiếm Hắc Thần (MG)"			149	118	142	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
56	0	270	1	2	1	1	0	"Vuốt Hắc Thần"			147	158	167	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
57	0	22	1	4	1	1	0	"Kiếm Thánh Thần"			147	155	166	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
58	0	56	1	4	1	1	0	"Kiếm Thánh Thần (MG)"			149	138	162	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
59	0	270	1	2	1	1	0	"Vuốt Thánh Thần"			147	178	187	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
60	0	270	1	2	1	1	0	"Vuốt Thiên Tử"			147	121	130	35	160	0	0	0	68	23	0	0	0	0	0	0	0	0	0	0	3
61	0	270	1	2	1	1	0	"Vuốt Thiên Tử (Cấp 2)"			149	193	202	40	98	0	0	0	101	51	0	0	0	0	0	0	0	0	0	0	1
62	0	22	1	4	1	1	0	"Kiếm Thức Tỉnh"		200	235	249	40	100	0	0	380	141	44	0	0	0	0	0	3	0	0	0	0	0
63	0	56	1	4	1	1	0	"Kiếm Thức Tỉnh (MG)"			200	240	273	45	100	0	185	380	103	62	15	0	0	0	0	0	0	3	0	0	0
64	0	270	1	2	1	1	0	"Vuốt Thức Tỉnh"		220	170	185	35	100	0	0	380	82	26	0	0	0	0	0	0	0	0	0	0	3
78	0	22	1	4	1	1	0	"Kiếm Mắt Xanh"			147	165	176	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
79	0	56	1	4	1	1	0	"Kiếm Mắt Xanh (MG)"			149	148	172	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
80	0	270	1	2	1	1	0	"Vuốt Mắt Xanh"			147	188	197	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
81	0	270	1	2	1	1	0	"Vuốt Huyết Long"			149	138	147	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
82	0	56	1	4	1	1	0	"Kiếm Tim Bạc (MG)"			149	158	182	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0	0
83	0	270	1	2	1	1	0	"Vuốt Tim Bạc"			147	198	207	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3
84	0	22	1	4	1	1	0	"Kiếm Tim Bạc"			147	175	186	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0	0
85	0	56	1	4	1	1	0	"Kiếm Thiên Tử (MG)"		115	153	165	30	100	0	150	0	36	4	0	0	0	0	0	0	0	3	0	0	0
86	0	56	1   4   1   1   0	"Kiếm Thiên Tử (Cấp 2)"	145 170 242	45  110 0	160 0   98  48	7	0   0   0   0   0   0   3   0   0   0 
100	0	270	1	2	1	1	0	"Vuốt Hộ Vệ"			145	171	192	35	100	0	0	380	47	14	0	0	0	0	0	0	0	0	0	0	3

end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
1
0	0	0	1	3	1	1	0	"Rìu Nhỏ"			1	1	6	20	18	0	0	0	50	0	0	0	0	0	1	1	1	1	1	1	1
1	0	0	1	3	1	1	0	"Rìu Nhẹ"			4	4	9	30	20	0	0	0	70	0	0	0	0	0	1	1	1	1	1	1	1
2	0	19	1	3	1	1	0	"Rìu Lưỡi Hái"			14	14	24	20	26	0	0	0	90	0	0	0	0	0	0	1	0	1	1	0	0
3	0	19	1	3	1	1	0	"Rìu Thợ Săn"			18	18	28	30	28	0	0	0	100	0	0	0	0	0	0	1	0	1	1	0	1
4	0	0	1	3	1	1	0	"Rìu Tiên Nữ"			26	26	38	40	32	0	0	0	50	70	0	0	0	0	1	0	1	1	0	1	0
5	0	19	2	3	1	1	0	"Rìu Chiến"			30	36	44	20	36	0	0	0	120	0	0	0	0	0	0	1	1	1	0	0	0
6	0	19	2	3	1	1	0	"Rìu Lưỡi Bạc"			34	38	50	30	44	0	0	0	130	0	0	0	0	0	0	1	1	1	0	0	0
7	0	19	2	3	1	1	0	"Rìu Lưỡi Vàng"			46	54	67	25	55	0	0	0	140	0	0	0	0	0	0	1	0	1	0	0	0
8	0	19	2	3	1	1	0	"Rìu Bán Nguyệt"			54	69	89	30	65	0	0	0	100	40	0	0	0	0	1	1	0	1	0	0	0
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
2
0	0	0	1	3	1	1	0	"Chùy"			7	7	13	15	21	0	0	0	100	0	0	0	0	0	0	1	0	1	1	0	1
1	0	19	1	3	1	1	0	"Chùy Gai"			13	13	22	15	25	0	0	0	100	0	0	0	0	0	0	1	0	1	1	0	1
2	0	0	1	3	1	1	0	"Chùy Dây"			22	22	32	15	32	0	0	0	80	50	0	0	0	0	0	1	0	1	1	0	1
3	0	19	2	3	1	1	0	"Bùa Chiến"			38	45	56	15	50	0	0	0	150	0	0	0	0	0	0	1	0	1	0	0	1
4	0	19	2	3	1	1	0	"Chùy Băng"			66	78	107	30	72	0	0	0	130	0	0	0	0	0	1	1	1	1	0	0	1
5	0	23	2	4	1	1	0	"Kiếm Băng"			72	89	120	40	76	0	0	0	130	70	0	0	0	0	1	1	1	1	0	0	0
6	0	23	2	4	1	1	0	"Rìu Hỏa Long (Chaos)"			75	102	130	35	80	0	0	0	140	50	0	0	0	0	0	1	0	1	0	0	0
7	0	0	1	3	1	1	0	"Chùy Thánh Nữ"			90	62	80	50	50	0	0	0	15	42	0	0	0	0	0	0	2	0	0	0	0
8	0	66	1	3	1	1	0	"Trượng Chiến"			54	41	52	45	40	0	3	0	80	17	0	0	0	0	0	0	0	0	1	0	0
9	0	66	1	3	1	1	0	"Trượng Thép"			72	57	68	45	45	0	20	0	87	18	0	0	0	0	0	0	0	0	1	0	0
10	0	66	1	4	1	1	0	"Trượng Bóng Tối"			82	74	85	45	65	0	35	0	100	21	0	0	0	0	0	0	0	0	1	0	0
11	0	66	1	4	1	1	0	"Trượng Kim Cương"			98	91	102	40	72	0	52	0	105	23	0	0	0	0	0	0	0	0	1	0	0
12	0	66	1	4	1	1	0	"Trượng Đại Vương"			140	108	120	40	84	0	67	0	90	20	0	0	0	0	0	0	0	0	1	0	0
13	0	66	1	4	1	1	0	"Trượng Thiên Tử"			150	140	163	45	90	0	138	0	75	16	0	0	0	0	0	0	0	0	1	0	0
14	0	66	1	4	1	1	0	"Trượng Thái Dương"			146	130	153	40	95	0	84	380	80	15	0	0	0	0	0	0	0	0	1	0	0
15	0	66	1	4	1	1	0	"Trượng Tối Cao"			110	99	111	40	78	0	60	0	108	22	0	0	0	0	0	0	0	0	1	0	0
16	0	0	1	3	1	1	0	"Chùy Băng Tinh"			121	106	146	50	80	0	0	380	27	19	0	0	0	0	0	0	2	0	0	0	0
17	0	66	1	4	1	1	0	"Lôi Phong Trượng"			135	114	132	40	90	0	72	380	119	24	0	0	0	0	0	0	0	0	1	0	0
18	0	66	1	4	1	1	0	"Trượng Băng Giá"			147	112	124	40	86	0	70	0	87	20	0	0	0	0	0	0	0	0	1	0	0
20	0	19	1	4	1	1	0	"Sừng Thép"					145	177	206	25	120	0	0	 380	182	50	0	0	0	0	0	3	0	0	0	0	0
22	0	66	1	4	1	1	0	"Trượng Huyết Thần"			160	188	200	40	100	0	104	 380	114	23	0	0	0	0	0	0	0	0	3	0	0  
23	0	19	1	3	1	1	0	"Chùy Vương"				130	133	143	65	100	0	0	 0		144	100	0	0	0	0	0	3	0	3	0	0	0
25	0	66	1	4	1	1	0	"Trượng Thiên Tử (Cấp 2)"	150	220	243	45	100	0	138	 0		75	16	0	0	0	0	0	0	0	0	3	0	0  
26	0	66	1	4	1	1	0	"Trượng Hắc Thần"			180	223	245	40	100	0	114	 380	114	23	0	0	0	0	0	0	0	0	3	0	0
27	0	66	1	4	1	1	0	"Trượng Thánh Thần"			200	225	250	40	100	0	134	 380	105	22	0	0	0	0	0	0	0	0	3	0	0
36	0	66	1	3	1	1	0	"Trượng Thức Tỉnh"			200	230	240	40	100	0	154	 380	98	21	0	0	0	0	0	0	0	0	3	0	0
40	0	66	1	3	1	1	0	"Trượng Mắt Xanh"			220	235	245	40	100	0	154	 380	57	11	0	0	0	0	0	0	0	0	3	0	0
42	0	66	1	3	1	1	0	"Trượng Tim Bạc"			220	240	277	45	100	0	154	 380	57	11	0	0	0	0	0	0	0	0	3	0	0
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
3
0	0	22	2	4	1	1	0	"Giáo Ánh Sáng"			42	50	63	25	56	0	0	0	60	70	0	0	0	0	0	1	1	1	0	0	0
1	0	0	2	4	1	1	0	"Giáo"			23	30	41	30	42	0	0	0	70	50	0	0	0	0	0	1	1	1	0	0	0
2	0	0	2	4	1	1	0	"Thương"			15	21	33	30	34	0	0	0	70	50	0	0	0	0	0	1	1	1	0	0	0
3	0	0	2	4	1	1	0	"Đinh Ba"			29	35	43	25	44	0	0	0	90	30	0	0	0	0	0	1	1	1	0	0	0
4	0	20	2	4	1	1	0	"Xà Giáo"			46	58	80	20	58	0	0	0	90	30	0	0	0	0	0	1	1	1	0	0	0
5	0	0	2	4	1	1	0	"Giáo Hai Lưỡi"			13	19	31	30	38	0	0	0	70	50	0	0	0	0	0	1	1	1	0	0	0
6	0	0	2	4	1	1	0	"Kích"			19	25	35	30	40	0	0	0	70	50	0	0	0	0	0	1	1	1	0	0	0
7	0	22	2	4	1	1	0	"Kích Hai Đầu"			37	42	54	30	54	0	0	0	80	50	0	0	0	0	0	1	1	1	0	0	0
8	0	22	2	4	1	1	0	"Lưỡi Hái"			54	71	92	25	68	0	0	0	90	50	0	0	0	0	0	1	1	1	0	0	0
9	0	22	2	4	1	1	0	"Lưỡi Hái Tử Thần"			63	76	102	25	74	0	0	0	80	50	0	0	0	0	0	1	1	1	0	0	0
10	0	22	2	4	1	1	0	"Đại Long Đao"			92	112	140	35	85	0	0	0	170	60	0	0	0	0	0	2	0	0	0	0	0
11	0	22	2	4	1	1	0	"Vuốt Quỷ"			147	190	226	40	90	0	0	0	152	25	0	0	0	0	0	2	0	1	0	0	0
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
4
0	1	24	2	3	1	1	0	"Cung Nhỏ"			2	3	5	30	20	0	0	0	20	80	0	0	0	0	0	0	1	0	0	0	0
1	1	24	2	4	1	1	0	"Cung"			8	9	13	30	24	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
2	1	24	2	3	1	1	0	"Cung Hoa"			16	17	24	30	28	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
3	1	24	2	3	1	1	0	"Cung Chiến"			26	28	37	30	36	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
4	1	24	2	4	1	1	0	"Cung Hổ"			40	42	52	30	43	0	0	0	30	100	0	0	0	0	0	0	1	0	0	0	0
5	1	24	2	4	1	1	0	"Cung Bạc"			56	59	71	40	48	0	0	0	30	100	0	0	0	0	0	0	1	0	0	0	0
6	1	24	2	4	1	1	0	"Mai Hoa Cung (Chaos)"			75	88	106	35	68	0	0	0	40	150	0	0	0	0	0	0	1	0	0	0	0
7	1	0	1	1	1	1	0	"Tên Nỏ"			0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8	0	24	2	2	1	1	0	"Nỏ"			4	5	8	40	22	0	0	0	20	90	0	0	0	0	0	0	1	0	0	0	0
9	0	24	2	2	1	1	0	"Nỏ Vàng"			12	13	19	40	26	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
10	0	24	2	2	1	1	0	"Nỏ Thép"			20	22	30	40	31	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
11	0	24	2	3	1	1	0	"Nỏ Ánh Sáng"			32	35	44	40	40	0	0	0	30	90	0	0	0	0	0	0	1	0	0	0	0
12	0	24	2	3	1	1	0	"Nỏ Rắn"			48	50	61	40	45	0	0	0	30	100	0	0	0	0	0	0	1	0	0	0	0
13	0	24	2	3	1	1	0	"Nỏ Thiên Thanh"			68	68	82	40	56	0	0	0	40	110	0	0	0	0	0	0	1	0	0	0	0
14	0	24	2	3	1	1	0	"Nỏ Kim Ngân"			72	78	92	30	60	0	0	0	50	130	0	0	0	0	0	0	1	0	0	0	0
15	0	0	1	1	1	1	0	"Tên Cung"			0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16	0	24	2	4	1	1	0	"Nỏ Thánh"			92	127	155	35	76	0	0	0	54	198	0	0	0	0	0	0	2	0	0	0	0
17	1	24	2	4	1	1	0	"Cung Thiên Mệnh"			84	102	127	35	72	0	0	0	50	160	0	0	0	0	0	0	1	0	0	0	0
18	0	24	2	3	1	1	0	"Nỏ Hỏa Long"			135	166	190	45	86	0	0	0	52	245	0	0	0	0	0	0	2	0	0	0	0
19	0	24	2	3	1	1	0	"Nỏ Thánh Nữ"			100	180	212	45	200	0	0	0	40	110	0	0	0	0	0	0	1	0	0	0	0
20	1	24	2	4	1	1	0	"Mỹ Nhân Cung"			100	150	172	40	80	0	0	0	61	285	0	0	0	0	0	0	2	0	0	0	0
21	1	24	2	4	1	1	0	"Cung Thái Bình"			147	177	200	45	93	0	0	380	46	210	0	0	0	0	0	0	2	0	0	0	0
22	1	24	2	4	1	1	0	"Cung Thiên Thần"			110	155	177	45	70	0	0	0	60	265	0	0	0	0	0	0	2	0	0	0	0
23	1	24	2	4	1	1	0	"Cung Thiên Vũ"			134	162	184	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
24	1	24	2	4	1	1	0	"Cung Thần Ưng"			147	170	194	45	88	0	0	0	49	226	0	0	0	0	0	0	2	0	0	0	0
25	1	24	2	4	1	1	0	"Cung Thiên Sứ"			145	179 202	45	94	0	0	380	 30	193	0	0	0	0	0	0	3	0	0	0	0
26	0	24	2	4	1	1	0	"Nỏ Quỷ"				145	250 280	40	94	0	0	380	 30	193	0	0	0	0	0	0	3	0	0	0	0
28	1	24	2	4	1	1	0	"Cung Huyết Thần"			149	172	194	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
30	0	24	2	3	1	1	0	"Nỏ Hỏa Long (Cấp 2)"			149	190	222	45	200	0	0	0	40	110	0	0	0	0	0	0	1	0	0	0	0
31	1	24	2	4	1	1	0	"Cung Hắc Thần"			149	182	204	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
36	1	24	2	4	1	1	0	"Cung Thánh Thần"			149	192	214	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
38	1	24	2	4	1	1	0	"Cung Thức Tỉnh"			149	202	224	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
40	1	24	2	4	1	1	0	"Cung Mắt Xanh"			149	212	234	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
42	1	24	2	4	1	1	0	"Cung Tim Bạc"			149	222	244	45	80	0	0	380	32	209	0	0	0	0	0	0	2	0	0	0	0
end

//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name							level	DamageMin	DamageMax	AttackSpeed	Dur	MagicDur	MagicPW	 ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqLead	SetAttr	DW/SM	DK/BK	ELF/ME	MG	DL SUM	RF
5
0	0	0	1	3	1	1	0	"Gậy Xương"			6	3	4	20	0	20	6	0	40	0	0	0	0	0	1	0	0	1	0	1	0
1	0	0	2	3	1	1	0	"Gậy Tiên"			18	10	12	25	0	38	20	0	50	0	0	0	0	0	1	0	0	1	0	0	0
2	0	0	2	3	1	1	0	"Gậy Rắn"			30	17	18	25	0	50	34	0	50	0	0	0	0	0	1	0	0	1	0	0	0
3	0	0	2	4	1	1	0	"Gậy Sét"			42	23	25	25	0	60	46	0	40	10	0	0	0	0	1	0	0	1	0	0	0
4	0	0	2	4	1	1	0	"Gậy Đầu Lâu"			52	29	32	25	0	65	58	0	50	0	0	0	0	0	1	0	0	1	0	0	0
5	0	0	1	4	1	1	0	"Gậy Ma Thuật"			59	29	31	25	0	66	59	0	50	0	0	0	0	0	1	0	0	1	0	0	0
6	0	0	1	4	1	1	0	"Gậy Phục Sinh"			70	35	39	25	0	70	70	0	60	10	0	0	0	0	1	0	0	1	0	0	0
7	0	0	2	4	1	1	0	"Gậy Lôi Phong (Chaos)"			75	47	48	30	0	70	94	0	60	10	0	0	0	0	1	0	0	1	0	0	0
8	0	0	2	4	1	1	0	"Gậy Hủy Diệt"			90	50	54	30	0	85	101	0	60	10	0	0	0	0	1	0	0	1	0	0	0
9	0	0	1	4	1	1	0	"Gậy Triệu Hồn"			100	46	48	30	0	91	92	0	52	16	0	0	0	0	2	0	0	0	0	0	0
10	0	0	1	4	1	1	0	"Gậy Hỏa Long"			104	86	104	30	0	182	167	0	36	4	0	0	0	0	1	0	0	1	0	0	0
11	0	0	1	4	1	1	0	"Gậy KunDun"			140	55	61	30	0	95	110	0	45	16	0	0	0	0	2	0	0	1	0	0	0
12	0	0	1	4	1	1	0	"Gậy Thần Ma"			147	140	155	30	0	100	160	380	39	13	0	0	0	0	2	0	0	0	0	0	0
13	0	0	1	4	1	1	0	"Gậy Thiên Sứ"			110	61	73	30	0	78	120	0	50	16	0	0	0	0	2	0	0	0	0	0	0
14	0	0	1	4	1	1	0	"Gậy Phép Thuật"			28	17	18	25	0	50	34	0	34	14	0	0	0	0	0	0	0	0	0	1	0
15	0	0	1	4	1	1	0	"Gậy Gió"			42	23	25	25	0	60	46	0	33	17	0	0	0	0	0	0	0	0	0	1	0
16	0	0	1	4	1	1	0	"Gậy Triệu Hồi"			59	29	31	25	0	65	59	0	36	14	0	0	0	0	0	0	0	0	0	1	0
17	0	0	1	4	1	1	0	"Gậy Ánh Bạc"			78	38	40	25	0	81	76	0	50	19	0	0	0	0	0	0	0	0	0	1	0
18	0	0	1	4	1	1	0	"Khuyển Xích Quỷ"			100	46	58	30	0	91	92	0	54	15	0	0	0	0	0	0	0	0	0	2	0
19	0	0	1	4	1	1	0	"Khuyển Bão Điện"			110	135	150	30	0	95	160	380	64	15	0	0	0	0	0	0	0	0	0	2	0
21	1	223	1	2	1	1	0	"Sách Hỏa Kỳ Lân"			52	0	0	25	0	60	46	0	0	20	135	0	0	0	0	0	0	0	0	1	0
22	1	224	1	2	1	1	0	"Sách Quỷ Kiếm"			59	0	0	25	0	65	59	0	0	25	168	0	0	0	0	0	0	0	0	1	0
23	1	225	1	2	1	1	0	"Sách Ma Công"			65	0	0	25	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
24	1	225	1	2	1	1	0	"Sách Huyết Thần"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
25	1	225	1	2	1	1	0	"Sách Hắc Thần"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
26	1	225	1	2	1	1	0	"Sách Thánh Thần"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
27	1	225	1	2	1	1	0	"Sách Thức Tỉnh"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
28	1	225	1	2	1	1	0	"Sách Mắt Xanh"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
29	1	225	1	2	1	1	0	"Sách Tim Bạc"			149	0	0	50	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1	0
30	0	0	1	4	1	1	0	"Gậy Giác Đấu"			138	57	59	30	0	91	126	380	47	18	0	0	0	0	0	0	0	1	0	0	0
31	0	0	1	4	1	1	0	"Gậy Quỷ Vương"			137	57	61	30	0	182	124	380	48	14	0	0	0	0	2	0	0	0	0	0	0
32	0	0	1	4	1	1	0	"Gậy Chiêm Tinh"			130	70	80	30	0	182	135	380	53	15	0	0	0	0	0	0	0	0	0	3	0
33	0	0	1	4	1	1	0	"Gậy Mãng Xà"			147	55	57	30	0	78	124	0	50	12	0	0	0	0	2	0	0	1	0	0	0
34	0	0	1	4	1	1	0	"Gậy Hồng Ngọc"			147	61	73	30	0	98	130	0	50	14	0	0	0	0	0	0	0	0	0	2	0
36	0	0	1	4	1	1	0	"Gậy Thiên Nữ"			104	86	104	30	0	182	137	0	55	13	0	0	0	0	0	0	0	0	0	1	0
41	0	0	1	4	1	1	0	"Gậy Huyết Thần"			149	67	71	30	0	182	124	380	48	14	0	0	0	0	2	0	0	0	0	0	0
